date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,vapor_pressure_deficit_max,wind_speed_10m_max,wind_direction_10m_dominant,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean
1987-03-23 17:00:00+00:00,25.078499,29.116,22.416,4.2,4.2,3.071924,15.22,1.1255422,5.937272,171.86998,26.345167,0.48254168
1987-03-24 17:00:00+00:00,25.3285,29.466,21.966,3.3999999,3.3999999,3.8314023,19.48,1.2339137,13.089354,92.23837,26.711836,0.488875
1987-03-25 17:00:00+00:00,25.226418,29.816,22.716,9.1,9.1,4.0214343,20.43,1.2684703,11.983188,95.6061,26.897253,0.48424998
1987-03-26 17:00:00+00:00,24.68892,29.916,21.466,27.4,27.4,3.8418922,19.5,1.1998422,9.0,110.17959,26.536833,0.46774998
1987-03-27 17:00:00+00:00,24.361834,29.066,21.816,24.800001,24.800001,3.330062,16.87,1.1139154,8.825508,124.5924,26.274332,0.44991663
1987-03-28 17:00:00+00:00,24.024332,29.216,21.666,11.400001,11.400001,3.0029263,15.23,1.1048298,10.365251,85.94074,25.886835,0.47175002
1987-03-29 17:00:00+00:00,25.486834,29.866,21.366,1.4000001,1.4000001,4.008279,19.82,1.3898892,10.97262,80.32875,26.268087,0.4859166
1987-03-30 17:00:00+00:00,25.27642,29.666,22.016,10.599999,10.599999,3.896474,19.65,1.1396301,8.669949,105.7362,26.48892,0.47483337
1987-03-31 17:00:00+00:00,25.5785,30.066,21.766,5.1000004,5.1000004,4.2808204,21.57,1.314213,9.826088,99.97506,26.857668,0.47966662
1987-04-01 17:00:00+00:00,25.338915,30.566,21.816,17.099998,17.099998,4.0676184,20.37,1.1163175,8.557102,59.34939,27.018082,0.47275004
1987-04-02 17:00:00+00:00,25.674334,30.166,23.266,22.700003,22.700003,4.067413,20.45,1.2698553,8.557102,89.241196,27.434748,0.46612498
1987-04-03 17:00:00+00:00,25.068085,29.416,22.666,12.8,12.8,3.0621264,15.43,1.0801656,9.085988,91.145744,26.72017,0.47483334
1987-04-04 17:00:00+00:00,25.02017,28.866,22.516,8.8,8.8,3.1419747,15.71,0.9373965,8.654986,119.05441,26.582666,0.47650003
1987-04-05 17:00:00+00:00,25.28267,30.366,22.516,20.3,20.3,3.6068635,17.86,1.2369168,6.28713,213.31076,26.807669,0.45104167
1987-04-06 17:00:00+00:00,24.968086,28.666,22.316,12.6,12.6,3.0482972,15.16,0.6333678,5.5887027,133.66783,26.599333,0.47300002
1987-04-07 17:00:00+00:00,25.084753,28.366,22.716,9.9,9.9,2.5757186,12.59,0.9012325,5.8603754,186.34001,26.30142,0.47849998
1987-04-08 17:00:00+00:00,25.184752,30.616,22.666,13.400001,13.400001,3.8272557,18.86,1.3177135,8.557102,164.51141,26.832664,0.47637507
1987-04-09 17:00:00+00:00,25.957666,30.366,22.116,1.5000001,1.5000001,4.374592,21.41,1.529911,5.8603754,169.82445,27.263918,0.4313333
1987-04-10 17:00:00+00:00,24.816002,28.366,22.316,19.800001,19.800001,2.7023172,13.83,0.8474562,7.9932976,241.18909,26.33475,0.45749998
1987-04-11 17:00:00+00:00,25.15975,29.916,21.916,6.2999997,6.2999997,3.8634994,19.46,1.1725652,6.519877,189.46225,26.836836,0.4910833
1987-04-12 17:00:00+00:00,25.336836,29.766,22.366,7.3,7.3,3.4931366,17.25,1.2706172,6.87779,202.42589,26.718084,0.48116672
1987-04-13 17:00:00+00:00,25.388918,30.316,22.216,12.7,12.7,3.7429686,18.45,1.3800876,7.5599995,205.23276,26.905584,0.47425005
1987-04-14 17:00:00+00:00,25.27017,29.666,22.766,10.0,10.0,3.4987156,17.6,1.121469,7.5685663,235.17538,26.786829,0.48037505
1987-04-15 17:00:00+00:00,24.899332,29.066,21.916,16.800001,16.800001,3.3683794,17.11,0.89717054,8.647496,354.95767,26.50142,0.4815834
1987-04-16 17:00:00+00:00,25.52225,29.616,21.666,3.2,3.2,4.146991,20.74,1.1780627,7.9036193,88.60282,26.943085,0.4779167
1987-04-17 17:00:00+00:00,25.815996,29.566,23.016,6.0,6.0,3.754912,19.04,1.1963146,10.948973,75.71431,27.091003,0.47941664
1987-04-18 17:00:00+00:00,24.947252,28.216,22.116,8.6,8.6,3.1789634,16.13,0.9031122,7.342588,77.319595,26.355583,0.4612083
1987-04-19 17:00:00+00:00,25.27017,29.666,21.866,3.8,3.8,3.9073377,19.65,1.3553047,10.464797,88.16092,26.684752,0.46708333
1987-04-20 17:00:00+00:00,25.518082,29.616,22.366,7.3999996,7.3999996,3.616832,18.15,0.9672928,7.289445,99.30987,26.90142,0.4909583
1987-04-21 17:00:00+00:00,24.907667,28.916,22.616,7.7000003,7.7000003,2.761324,13.91,0.9543824,9.220499,84.38788,26.513916,0.47749993
1987-04-22 17:00:00+00:00,25.041002,28.816,22.616,3.6999998,3.6999998,2.6614885,13.51,0.7161553,10.97262,76.61639,26.341002,0.44562507
1987-04-23 17:00:00+00:00,25.530586,30.066,22.916,8.400001,8.400001,3.8566067,19.3,1.2090542,7.729527,131.53166,26.857666,0.46479163
1987-04-24 17:00:00+00:00,25.513918,29.266,22.516,7.3,7.3,3.4850206,17.44,0.9808631,6.151683,285.25513,26.972252,0.47812498
1987-04-25 17:00:00+00:00,25.476416,29.316,22.716,3.6000001,3.6000001,3.4971735,17.64,1.0565879,8.049845,263.65988,26.830582,0.4912084
1987-04-26 17:00:00+00:00,25.257668,29.966,22.166,3.7,3.7,3.733223,18.7,1.1938138,6.924738,163.03369,26.913918,0.48754168
1987-04-27 17:00:00+00:00,24.915998,28.416,22.116,8.9,8.9,3.176753,16.38,0.79486704,10.028439,71.56503,26.543085,0.47791663
1987-04-28 17:00:00+00:00,25.03892,28.216,22.616,5.7999997,5.7999997,2.8353844,14.29,0.7547791,6.151683,75.21727,26.30767,0.47366667
1987-04-29 17:00:00+00:00,25.25975,28.816,22.666,11.8,11.8,2.997911,15.11,0.7884412,8.78872,106.945404,26.311834,0.47716662
1987-04-30 17:00:00+00:00,25.968084,30.466,22.416,2.1999998,2.1999998,4.1343737,20.33,1.5200343,10.787993,116.28135,26.9535,0.46216667
1987-05-01 17:00:00+00:00,25.6035,30.666,22.216,7.9,7.9,3.7397504,18.59,1.3302772,5.506941,185.07947,27.207666,0.46887502
1987-05-02 17:00:00+00:00,25.166,29.316,22.516,16.9,16.9,3.272919,16.56,1.0565879,9.0645685,39.98677,26.830584,0.48445836
1987-05-03 17:00:00+00:00,25.338919,29.566,22.816,8.1,8.1,3.5856712,18.0,1.0146866,6.849467,178.95836,26.98475,0.45887494
1987-05-04 17:00:00+00:00,24.636833,29.516,22.166,15.9,15.9,3.085037,15.51,1.103862,6.87779,223.5679,26.449335,0.47387505
1987-05-05 17:00:00+00:00,25.126413,29.766,21.866,4.3,4.3,3.7059495,18.58,1.1545556,7.8625183,152.57124,26.709753,0.45483336
1987-05-06 17:00:00+00:00,25.343084,29.866,22.366,3.6,3.6,3.7795115,18.98,1.2434344,7.771331,148.44862,26.85142,0.4846667
1987-05-07 17:00:00+00:00,24.726416,28.366,21.666,8.7,8.7,3.1877253,16.36,0.793797,7.42159,75.49983,26.286835,0.48558334
1987-05-08 17:00:00+00:00,24.43892,28.216,21.866,9.4,9.4,2.6296163,13.0,0.8943012,6.28713,201.42531,25.986837,0.48033336
1987-05-09 17:00:00+00:00,24.45767,28.866,21.716,15.6,15.6,2.9432378,14.76,1.0007062,7.072878,195.37622,26.118086,0.47541666
1987-05-10 17:00:00+00:00,24.801416,28.116,22.566,10.2,10.2,2.5880322,12.96,0.6629548,6.763786,137.60262,26.18683,0.479125
1987-05-11 17:00:00+00:00,25.178503,29.366,22.316,6.6,6.6,3.418307,16.94,1.1635807,5.771239,187.59454,26.443085,0.4687917
1987-05-12 17:00:00+00:00,25.293085,29.566,22.066,5.6,5.6,3.5957742,18.09,1.1696723,6.489992,149.21584,26.570168,0.4443333
1987-05-13 17:00:00+00:00,25.907667,30.116,22.116,0.1,0.1,3.826258,18.91,1.4592199,5.815978,91.84775,26.970167,0.46183333
1987-05-14 17:00:00+00:00,25.37433,29.966,21.866,11.1,11.1,3.8013687,18.94,1.3727922,5.4477882,108.69908,26.976418,0.464875
1987-05-15 17:00:00+00:00,25.461838,30.266,21.666,4.7,4.7,3.8308792,19.03,1.3303998,5.4119864,168.0644,26.97642,0.47629166
1987-05-16 17:00:00+00:00,25.328499,29.816,22.366,3.1000001,3.1000001,3.7306511,18.67,1.14839,6.849467,189.86563,26.868082,0.4776249
1987-05-17 17:00:00+00:00,25.670168,30.016,22.016,0.8000001,0.8000001,3.8247375,19.07,1.4432955,6.9153743,143.61551,26.861832,0.4745833
1987-05-18 17:00:00+00:00,25.603498,30.016,20.866,0.0,0.0,3.9302244,19.5,1.434803,9.085988,87.80798,26.666002,0.46349993
1987-05-19 17:00:00+00:00,25.08683,29.916,20.616,1.0,1.0,3.9824884,19.78,1.4861355,9.220499,115.99394,26.413923,0.45124987
1987-05-20 17:00:00+00:00,25.982668,30.466,20.766,0.0,0.0,4.2686024,20.88,1.738909,9.178235,75.75652,26.72642,0.4392917
1987-05-21 17:00:00+00:00,25.788916,30.966,19.866,0.0,0.0,4.4101834,21.46,1.8212218,8.942214,110.51758,26.586838,0.42458332
1987-05-22 17:00:00+00:00,26.224335,30.466,21.416,0.0,0.0,4.2366424,20.68,1.5541382,13.450708,99.46224,26.7285,0.41104165
1987-05-23 17:00:00+00:00,26.045168,31.216,20.366,0.8,0.8,4.392658,21.2,1.8515449,10.630672,111.65605,26.77225,0.39766666
1987-05-24 17:00:00+00:00,25.305582,29.716,22.366,10.0,10.0,3.385483,16.87,1.1786761,10.009036,149.5067,26.715998,0.421
1987-05-25 17:00:00+00:00,24.947252,29.366,22.116,4.2999997,4.2999997,3.0493248,15.41,0.9951451,10.630672,218.65993,26.401419,0.46299997
1987-05-26 17:00:00+00:00,24.9535,30.216,22.066,8.3,8.3,3.4883318,17.46,1.314213,7.42159,194.87576,26.586836,0.46687496
1987-05-27 17:00:00+00:00,24.632668,29.516,21.366,10.599999,10.599999,3.4050531,17.25,1.1932554,7.5942073,197.52557,26.411833,0.47066665
1987-05-28 17:00:00+00:00,24.951422,29.666,21.566,1.5,1.5,3.46107,17.58,1.3502951,11.709688,153.43498,26.368082,0.48145834
1987-05-29 17:00:00+00:00,25.501413,29.966,21.816,0.2,0.2,3.7458892,18.6,1.4055886,9.693296,106.108444,26.50975,0.46758333
1987-05-30 17:00:00+00:00,25.505583,29.966,21.466,2.9,2.9,3.6637495,18.45,1.314527,12.074766,113.94043,26.507668,0.45808336
1987-05-31 17:00:00+00:00,25.424337,29.816,21.766,3.4,3.4,3.462189,17.36,1.2384884,9.83268,121.50419,26.545168,0.4712917
1987-06-01 17:00:00+00:00,25.024336,30.166,21.616,6.6,6.6,3.434444,17.27,1.2335331,8.435069,149.64743,26.555582,0.48000005
1987-06-02 17:00:00+00:00,25.399332,29.866,22.116,8.1,8.1,3.2057023,15.98,1.1877387,5.692099,103.51257,26.551414,0.4864166
1987-06-03 17:00:00+00:00,25.059748,29.016,22.916,13.0,13.0,2.886347,14.68,0.9683995,8.373386,162.25517,26.457672,0.46916667
1987-06-04 17:00:00+00:00,25.405586,28.766,22.916,5.7999997,5.7999997,2.6116047,13.0,0.80354834,7.2,130.42601,26.55142,0.46008337
1987-06-05 17:00:00+00:00,24.638922,28.266,22.616,9.599999,9.599999,2.173635,10.87,0.8520858,9.028754,108.43504,26.016,0.49370834
1987-06-06 17:00:00+00:00,24.520166,27.416,22.566,19.7,19.7,1.8487711,8.87,0.7091856,5.634891,147.52887,25.651419,0.48733333
1987-06-07 17:00:00+00:00,25.430586,28.916,22.666,3.1,3.1,2.3503807,11.12,1.148505,8.427383,125.073814,25.843084,0.47779158
1987-06-08 17:00:00+00:00,25.886835,30.316,22.016,2.1,2.1,3.6319964,18.08,1.48281,9.885262,131.06512,26.482666,0.46774995
1987-06-09 17:00:00+00:00,25.938921,29.416,21.766,1.2,1.2,3.3464386,16.78,1.2307541,7.386582,71.37829,26.4285,0.46579167
1987-06-10 17:00:00+00:00,26.009748,30.016,22.016,2.0,2.0,3.5283155,17.7,1.2958393,5.634891,160.5598,26.713915,0.46825
1987-06-11 17:00:00+00:00,25.772253,30.066,22.166,2.9,2.9,3.758684,18.78,1.3782456,8.654986,98.880615,26.791002,0.46283332
1987-06-12 17:00:00+00:00,25.901419,29.366,23.816,1.0,1.0,3.5689702,18.08,1.2705121,7.24486,75.96378,27.022253,0.46666667
1987-06-13 17:00:00+00:00,25.220163,28.866,21.716,1.1,1.1,3.4938948,17.71,1.2712727,5.0911684,135.51613,26.528502,0.4613334
1987-06-14 17:00:00+00:00,25.6035,29.816,21.516,0.0,0.0,4.001639,19.93,1.5920341,9.19939,98.443146,26.630587,0.45054153
1987-06-15 17:00:00+00:00,25.920168,29.816,22.116,0.4,0.4,4.0337496,20.02,1.5680654,6.439876,47.891308,26.736837,0.43216667
1987-06-16 17:00:00+00:00,25.516005,29.266,21.116,1.1,1.1,3.6636953,18.51,1.3559494,5.4477882,196.69925,26.493088,0.42874992
1987-06-17 17:00:00+00:00,25.151419,29.116,21.966,2.1999998,2.1999998,3.3520463,16.91,1.3126419,6.0347,135.0002,26.411837,0.43345833
1987-06-18 17:00:00+00:00,25.736837,29.916,21.966,0.8,0.8,3.8151922,19.15,1.2715435,9.449572,90.64012,26.813921,0.44391668
1987-06-19 17:00:00+00:00,25.761833,30.516,22.166,0.6,0.6,3.3187196,16.16,1.5835259,7.4128532,144.09021,26.607666,0.43566668
1987-06-20 17:00:00+00:00,26.39725,30.516,22.066,0.2,0.2,3.7891338,18.42,1.6170933,12.181625,100.945595,26.732664,0.42400005
1987-06-21 17:00:00+00:00,26.359749,30.666,22.666,0.6,0.6,3.855691,19.03,1.5791082,8.14587,163.20166,27.132668,0.41216668
1987-06-22 17:00:00+00:00,25.388922,30.016,22.266,0.90000004,0.90000004,3.53865,17.69,1.3311307,6.8777895,194.03621,26.81392,0.4077917
1987-06-23 17:00:00+00:00,25.459753,29.816,21.516,0.8,0.8,3.5609345,17.83,1.4201674,6.5693827,186.63239,26.593079,0.40975007
1987-06-24 17:00:00+00:00,25.343084,29.016,21.716,1.1,1.1,3.1271844,15.92,0.9956057,7.6367526,82.875114,26.497253,0.41670832
1987-06-25 17:00:00+00:00,25.115997,30.016,22.066,8.299999,8.299999,3.411038,17.27,1.3223424,7.072878,209.57767,26.670172,0.44575003
1987-06-26 17:00:00+00:00,24.959747,29.266,22.166,4.4,4.4,3.357321,17.07,1.1254032,6.9247384,148.5705,26.518084,0.45737496
1987-06-27 17:00:00+00:00,25.1785,29.816,20.416,0.0,0.0,3.4596634,17.08,1.607907,6.130579,181.63614,26.21392,0.45287502
1987-06-28 17:00:00+00:00,25.499334,29.366,21.116,0.90000004,0.90000004,3.7324991,18.94,1.4203835,5.4477882,45.000183,26.480585,0.43741667
1987-06-29 17:00:00+00:00,25.27642,29.716,21.066,0.8,0.8,3.7583432,18.86,1.5198491,5.815978,163.3006,26.441002,0.4330416
1987-06-30 17:00:00+00:00,25.120165,30.016,20.666,1.1,1.1,3.6838129,18.47,1.608504,5.4477882,112.06793,26.241003,0.4247501
1987-07-01 17:00:00+00:00,24.57225,28.666,20.966,6.7999997,6.7999997,3.15371,16.26,0.9591837,8.049845,315.00015,26.218084,0.44941664
1987-07-02 17:00:00+00:00,25.030586,29.366,21.766,1.4000001,1.4000001,3.3624666,16.81,1.3606658,5.904439,119.18579,26.3285,0.46966663
1987-07-03 17:00:00+00:00,24.95767,29.516,20.466,1.7,1.7,3.4675174,17.45,1.406719,6.9247384,124.43903,26.203499,0.45333338
1987-07-04 17:00:00+00:00,25.630585,30.416,20.266,0.0,0.0,4.2191086,20.6,1.7413025,10.990322,84.458916,26.247252,0.43583342
1987-07-05 17:00:00+00:00,25.3535,30.316,19.566,0.0,0.0,4.187526,20.54,1.7614896,12.24,98.88956,25.722252,0.41387507
1987-07-06 17:00:00+00:00,25.484749,30.166,19.516,0.0,0.0,4.04136,19.85,1.7088389,9.107359,98.76897,25.970167,0.39750004
1987-07-07 17:00:00+00:00,25.657667,30.116,21.616,1.0,1.0,3.754524,18.75,1.632921,4.802999,229.05942,26.303503,0.3962917
1987-07-08 17:00:00+00:00,25.113914,30.366,20.366,0.0,0.0,4.0022016,19.63,1.974869,8.557102,112.023094,26.049334,0.39520833
1987-07-09 17:00:00+00:00,25.76808,30.366,21.766,1.2,1.2,4.043732,19.46,1.9411705,9.178235,49.357094,26.482664,0.37687504
1987-07-10 17:00:00+00:00,26.084753,30.766,21.716,0.70000005,0.70000005,3.6511347,17.53,1.9966505,7.42159,43.15247,26.547255,0.3716667
1987-07-11 17:00:00+00:00,26.488922,30.466,23.266,0.8000001,0.8000001,3.818118,18.33,2.0531793,7.69592,67.96369,26.936836,0.38962504
1987-07-12 17:00:00+00:00,26.132668,30.416,21.766,0.3,0.3,3.8259838,19.05,1.8787565,5.0911684,23.198563,26.924334,0.37670836
1987-07-13 17:00:00+00:00,25.040998,29.266,20.666,1.2,1.2,3.5724716,17.88,1.5202618,5.8048253,160.90639,26.35142,0.37104166
1987-07-14 17:00:00+00:00,25.355585,29.666,20.516,0.0,0.0,3.8099604,18.93,1.6226828,7.145796,104.743546,26.163916,0.36612508
1987-07-15 17:00:00+00:00,26.082666,30.616,20.566,0.0,0.0,4.176555,20.25,2.112033,6.151683,48.012928,26.522253,0.3518333
1987-07-16 17:00:00+00:00,26.201422,30.216,21.416,0.2,0.2,3.616309,17.58,1.8621595,6.6185193,30.25643,26.455587,0.34029162
1987-07-17 17:00:00+00:00,25.47225,30.066,22.166,3.1000001,3.1000001,3.3503234,16.58,1.4041977,5.937272,174.69911,26.6785,0.34870836
1987-07-18 17:00:00+00:00,25.241,29.616,21.816,1.1,1.1,3.565116,17.76,1.5360761,5.4833565,187.51193,26.670168,0.37354162
1987-07-19 17:00:00+00:00,25.743082,30.316,20.866,0.0,0.0,3.9450145,19.32,1.8003852,6.489992,57.528976,26.632668,0.3735
1987-07-20 17:00:00+00:00,25.72642,30.066,21.716,1.9,1.9,3.5054803,17.39,1.707885,5.8048253,239.03629,26.795166,0.3670417
1987-07-21 17:00:00+00:00,26.401415,30.416,23.116,0.3,0.3,4.016917,19.63,1.8328874,7.729527,65.58668,27.270166,0.3740417
1987-07-22 17:00:00+00:00,26.216002,30.516,21.466,0.2,0.2,3.9092605,18.82,1.8190043,7.8954163,75.302635,27.24933,0.366125
1987-07-23 17:00:00+00:00,26.324335,30.266,21.316,0.8000001,0.8000001,3.9055493,19.27,1.6887002,7.386582,96.428635,27.40767,0.359
1987-07-24 17:00:00+00:00,26.091003,29.366,23.016,1.9,1.9,3.4588308,17.04,1.3770106,6.9899354,21.037588,27.24517,0.35691667
1987-07-25 17:00:00+00:00,25.15975,29.066,22.116,3.6,3.6,3.1096485,15.58,1.2761381,9.085988,47.602608,26.44725,0.3699167
1987-07-26 17:00:00+00:00,25.170168,29.366,21.166,0.8,0.8,3.4679518,16.91,1.5477157,8.12197,43.30545,26.257673,0.38129163
1987-07-27 17:00:00+00:00,25.230583,29.016,22.316,2.2,2.2,3.2164369,16.0,1.3304427,7.771331,37.828403,26.220171,0.38554165
1987-07-28 17:00:00+00:00,25.66392,30.516,20.516,0.0,0.0,3.947037,19.03,1.8345838,8.766573,44.71218,26.34725,0.37966666
1987-07-29 17:00:00+00:00,26.747253,31.766,21.266,0.8000001,0.8000001,4.829113,22.76,2.423128,11.923557,62.16199,26.976418,0.35824993
1987-07-30 17:00:00+00:00,26.291002,30.716,20.916,0.8,0.8,4.193195,20.2,1.9184184,8.0899935,75.96375,27.241003,0.34208333
1987-07-31 17:00:00+00:00,26.195168,30.966,21.266,0.6,0.6,4.17211,20.37,1.9791234,8.12197,20.556114,27.230583,0.33508325
1987-08-01 17:00:00+00:00,26.245165,30.316,21.866,0.7,0.7,4.069446,20.0,1.7536483,5.506941,70.34608,27.430586,0.33316663
1987-08-02 17:00:00+00:00,26.393084,30.916,20.866,0.0,0.0,4.246933,20.05,2.0422068,7.771331,50.053925,27.35975,0.32325
1987-08-03 17:00:00+00:00,26.378504,30.966,20.666,0.0,0.0,4.4570184,20.85,2.1160276,10.990322,73.81836,27.30142,0.31108332
1987-08-04 17:00:00+00:00,25.955584,30.566,19.316,0.0,0.0,4.3085203,20.55,2.065649,7.342588,73.79092,27.13475,0.30333328
1987-08-05 17:00:00+00:00,26.818083,31.816,20.566,0.0,0.0,4.7219696,21.86,2.63299,9.0645685,43.531353,27.68683,0.29250005
1987-08-06 17:00:00+00:00,26.168085,31.266,20.466,0.8,0.8,4.36968,20.53,2.2989812,9.6932955,26.564808,27.67225,0.2840834
1987-08-07 17:00:00+00:00,26.128502,31.516,20.266,0.4,0.4,4.508481,21.2,2.3358943,8.905908,66.50155,27.763922,0.28354165
1987-08-08 17:00:00+00:00,26.63267,31.516,21.466,0.2,0.2,4.440043,20.95,2.2856672,7.9036193,78.33124,28.070168,0.2802083
1987-08-09 17:00:00+00:00,25.8035,31.166,20.966,1.2,1.2,4.033602,19.71,2.1728065,7.928178,350.21762,27.680582,0.28020835
1987-08-10 17:00:00+00:00,26.188917,31.366,20.866,0.2,0.2,4.472944,20.84,2.3249593,9.290511,61.626297,27.795166,0.28699997
1987-08-11 17:00:00+00:00,26.303505,32.166,20.166,0.0,0.0,5.009163,23.06,2.7334929,14.182355,61.996414,27.968086,0.2815
1987-08-12 17:00:00+00:00,26.340998,31.116,21.066,0.1,0.1,4.1817837,20.2,2.1817477,5.991594,212.08214,27.90767,0.27433327
1987-08-13 17:00:00+00:00,26.141006,32.416,19.566,0.1,0.1,5.0773845,24.0,3.171551,9.6932955,312.79742,28.261833,0.2698333
1987-08-14 17:00:00+00:00,26.58267,31.966,20.816,0.0,0.0,4.710865,21.79,2.5802915,10.594036,24.91559,28.443085,0.26641667
1987-08-15 17:00:00+00:00,26.761839,32.416,20.516,0.0,0.0,4.907771,22.51,2.982624,12.0694,31.29306,28.574331,0.26029167
1987-08-16 17:00:00+00:00,26.72017,32.365997,20.566,0.0,0.0,4.562385,20.64,2.8456674,9.19939,52.56141,28.399336,0.25537506
1987-08-17 17:00:00+00:00,26.861832,31.766,21.216,0.5,0.5,4.6817946,21.3,2.3371384,12.538134,62.860172,28.7035,0.254625
1987-08-18 17:00:00+00:00,26.697248,33.216003,20.916,0.5,0.5,4.6580734,21.7,2.7580507,10.685391,75.2032,28.686836,0.2594166
1987-08-19 17:00:00+00:00,26.428497,31.766,22.016,1.7000002,1.7000002,4.275405,20.62,2.437189,6.28713,311.23138,28.913918,0.26741663
1987-08-20 17:00:00+00:00,27.343084,33.066,23.666,0.0,0.0,5.1991906,24.38,3.38516,10.464798,30.101221,29.57225,0.27037495
1987-08-21 17:00:00+00:00,26.809748,32.966,20.566,0.0,0.0,5.1100087,23.33,3.0685434,13.276144,24.057337,29.291,0.26208326
1987-08-22 17:00:00+00:00,27.184752,32.615997,22.116,0.0,0.0,4.947652,21.73,2.989251,13.37825,35.177036,29.459755,0.25591663
1987-08-23 17:00:00+00:00,26.443085,32.516,20.916,0.6,0.6,4.393505,20.23,2.6540978,11.885453,76.09226,28.7035,0.26025
1987-08-24 17:00:00+00:00,26.724337,31.416,21.566,0.0,0.0,4.4767966,21.75,2.1334848,5.1544156,205.82112,28.972252,0.27829167
1987-08-25 17:00:00+00:00,26.705582,32.266,23.266,5.0000005,5.0000005,4.2244096,20.29,2.2122908,8.473393,334.05774,29.105583,0.30512497
1987-08-26 17:00:00+00:00,26.088915,29.666,23.016,5.0,5.0,3.628668,17.69,1.4092729,5.4119864,325.68488,28.284752,0.3784583
1987-08-27 17:00:00+00:00,26.195168,30.566,22.266,2.1,2.1,3.9108448,19.05,1.5456457,8.707237,50.19449,27.90767,0.39258334
1987-08-28 17:00:00+00:00,26.553503,30.916,23.266,0.5,0.5,4.1346064,20.11,1.8884745,9.178235,56.036716,28.074331,0.39291668
1987-08-29 17:00:00+00:00,26.353502,31.166,21.666,0.70000005,0.70000005,4.3941035,21.2,2.0912738,6.8399997,5.6304984,27.905584,0.3765833
1987-08-30 17:00:00+00:00,26.670168,31.116,23.766,1.4,1.4,4.0928726,19.31,1.9866562,8.350138,28.379139,28.103502,0.36820832
1987-08-31 17:00:00+00:00,27.063917,31.266,22.866,0.3,0.3,4.1783414,19.84,1.9654565,6.8777895,40.364452,28.278502,0.36195835
1987-09-01 17:00:00+00:00,26.795168,30.866,22.966,2.1000001,2.1000001,4.0717025,19.62,1.7219028,5.4477882,269.99997,28.543083,0.3531667
1987-09-02 17:00:00+00:00,26.078499,30.716,22.216,3.1000001,3.1000001,4.0427847,19.77,1.8060389,6.87779,153.43506,28.030586,0.35658336
1987-09-03 17:00:00+00:00,25.872252,29.816,22.366,1.2,1.2,4.134849,20.06,1.5909953,6.162207,211.1671,27.79309,0.35475004
1987-09-04 17:00:00+00:00,25.455584,31.516,20.666,1.5,1.5,4.387484,21.39,2.3358943,6.9153743,238.94576,27.693087,0.3422916
1987-09-05 17:00:00+00:00,25.695168,29.916,21.916,1.6000001,1.6000001,3.8077462,18.42,1.7862275,6.4096174,241.477,27.524336,0.3385416
1987-09-06 17:00:00+00:00,25.88475,29.866,21.766,0.90000004,0.90000004,3.8933225,18.51,1.7363594,7.8954163,19.653887,27.611834,0.33474997
1987-09-07 17:00:00+00:00,26.982668,32.416,21.116,0.0,0.0,5.1857157,23.98,2.6884832,11.252519,23.0255,28.468086,0.32216665
1987-09-08 17:00:00+00:00,27.220167,33.316,21.416,0.0,0.0,5.0954375,22.94,3.0278096,13.084402,0.85510355,28.97225,0.3003333
1987-09-09 17:00:00+00:00,27.097254,32.966,20.866,0.0,0.0,4.865087,22.11,2.8482678,9.028754,337.01117,29.149336,0.28508332
1987-09-10 17:00:00+00:00,26.997252,32.416,21.416,0.0,0.0,4.6860013,21.41,2.7156754,10.041354,341.8697,29.057669,0.27491665
1987-09-11 17:00:00+00:00,26.961832,32.466,23.166,3.0,3.0,4.5780997,21.05,2.6263509,9.0,15.655836,29.295168,0.27766666
1987-09-12 17:00:00+00:00,26.495169,30.616,23.016,1.6000001,1.6000001,4.0278025,19.39,1.7967968,7.9932976,19.536804,28.678497,0.30454168
1987-09-13 17:00:00+00:00,26.286837,31.166,22.816,2.7,2.7,4.1087666,19.74,1.9525461,8.78872,48.576443,28.405584,0.3112083
1987-09-14 17:00:00+00:00,25.897253,30.766,22.166,7.5999994,7.5999994,3.8710556,18.93,1.7295983,10.787993,350.9494,27.782671,0.38179168
1987-09-15 17:00:00+00:00,25.680582,30.866,21.366,1.5000001,1.5000001,4.1231647,20.28,1.6632371,11.753877,49.600098,27.443085,0.4384167
1987-09-16 17:00:00+00:00,26.761831,32.316,21.966,0.0,0.0,5.1515317,23.44,2.4201248,13.830749,59.842308,27.843084,0.41174993
1987-09-17 17:00:00+00:00,27.207664,33.115997,21.116,0.0,0.0,5.7043724,25.83,2.85651,13.513193,56.880302,28.151419,0.37162504
1987-09-18 17:00:00+00:00,26.934748,32.416,21.166,0.0,0.0,5.2792997,23.99,2.4832823,13.004922,53.95359,28.23892,0.33891666
1987-09-19 17:00:00+00:00,26.8035,31.766,21.166,0.5,0.5,4.841885,22.82,2.1565733,10.97262,51.455532,28.143084,0.33354166
1987-09-20 17:00:00+00:00,27.497252,33.916,20.966,0.0,0.0,6.0794625,26.77,3.5145774,14.182355,49.085705,28.472252,0.33391663
1987-09-21 17:00:00+00:00,27.2035,32.916,21.066,0.0,0.0,5.1334796,23.69,2.859867,8.473393,359.99994,28.738916,0.30820832
