temperature_2m_mean,soil_moisture_0_to_7cm_mean,temp_anomaly,aridity_index,month_sin,month_cos,precip_30d_sum,et0_30d_sum,temp_30d_mean,soil_moist_30d_mean,precip_90d_sum,et0_90d_sum,precip_180d_sum,et0_180d_sum,spei_90d,spei_180d,soil_water_deficit,water_balance_lag_1,water_balance_lag_7,water_balance_lag_30
24.82225,0.46416655,-0.6461883817204281,1.393915390773385,-0.8660254037844385,-0.5000000000000004,241.50000240000003,105.06151569999999,24.537319866666667,0.46698332533333337,460.09999889,318.84379590000003,1204.30000404,640.2590300999999,0.7260048251981663,0.20088523469300584,0.0,14.944291000000002,-2.6569574000000005,-4.4446664
25.393087,0.47354165,-0.07535138172042721,0.04833498425499972,-0.8660254037844385,-0.5000000000000004,240.1000023,105.6099206,24.5601671,0.468118045,459.99999889000003,319.0833448,1189.70000304,641.6352453000001,0.7240356792861175,0.1370884965091942,3.9377896999999997,1.6390586999999996,-1.919095,-1.9893847
25.34308,0.4630417,-0.125358381720428,0.11889875780284988,-0.8660254037844385,-0.5000000000000004,238.4000023,106.4634951,24.589333566666667,0.468343045,460.29999889000004,319.4290252,1175.10000404,643.7835562,0.7237707649455888,0.07020860903548592,3.7052584,-3.9377896999999997,-0.19964899999999997,-1.1516838999999996
25.486834,0.4487499,0.018395618279573256,0.021269965851069828,-0.8660254037844385,-0.5000000000000004,236.2000023,107.94652649999999,24.615514233333332,0.467677765,460.39999889,319.76252420000003,1165.00000304,646.8523074999999,0.7224166342112014,0.017622725608935456,4.601465,-3.7052584,4.0870317,-0.9184336000000002
25.2035,0.43616673,-0.26493838172043027,0.1666242528628544,-0.8660254037844385,-0.5000000000000004,235.80000235,108.31335759999999,24.614889233333333,0.46681248733333336,460.79999894,320.0019385,1155.7000030899999,647.4437787,0.7233479191399578,-0.02187621377129601,3.50106935,-4.601465,-2.2019979999999997,-2.7342383
25.013918,0.42241672,-0.4545203817204282,0.0,-0.8660254037844385,-0.5000000000000004,234.10000234999998,109.2545399,24.6014865,0.46574582366666667,459.69999894,320.8158368,1141.9000040899998,649.054345,0.7122486488624751,-0.0834141766657032,4.8274193,-3.50106935,-1.8735081,-2.186237
24.968086,0.40429172,-0.500352381720429,0.0,-0.8660254037844385,-0.5000000000000004,229.00000295,110.4449176,24.611417166666666,0.463718046,455.99999914,321.6768,1136.70000379,650.2611873999999,0.6857982564552094,-0.10899818612075582,4.5922112,-4.8274193,14.944291000000002,1.6981658999999998
24.426416,0.39816666,-1.0420223817204288,0.24677938927149137,-0.8660254037844385,-0.5000000000000004,229.70000299,110.43024199999999,24.589681133333332,0.461606934,445.79999918000004,322.2713265,1126.50000383,650.3200618,0.62319755990985,-0.14996425176560702,2.74698216,-4.5922112,1.6390586999999996,-3.4616578
24.468084,0.39075002,-1.0003543817204275,0.09525946964861831,-0.8660254037844385,-0.5000000000000004,229.50000299,110.6826844,24.561208866666668,0.4595319353333333,441.59999918,322.99715089999995,1114.70000283,651.2843527,0.5946312268110542,-0.20093503096963702,3.7990576,-2.74698216,-3.9377896999999997,-3.3466152
25.093084,0.38554165,-0.37535438172042745,0.04940459679636386,-0.8660254037844385,-0.5000000000000004,228.60000299,111.18299189999999,24.581278333333334,0.45718332366666664,439.39999918,323.44968939999995,1105.20000183,651.593173,0.5792483604733137,-0.24010393032190588,3.8482063,-3.7990576,-3.7052584,-2.4478988
25.434752,0.3882083,-0.033686381720428926,0.602405194199048,-0.8660254037844385,-0.5000000000000004,159.19999819,112.0421614,24.6193339,0.45421249033333333,441.49999938,323.3610094,1101.30000203,651.4696743999999,0.5919411734042699,-0.2551843758598958,1.5180283,-3.8482063,-4.601465,68.741146
25.061838,0.38058332,-0.4066003817204269,0.12169405425161503,-0.8660254037844385,-0.5000000000000004,148.09999719,113.8582701,24.643847900000004,0.45133471433333333,437.49999938,324.68606969999996,1093.8000020299999,652.9397936,0.5610595515784951,-0.2910041431261888,4.3303970000000005,-1.5180283,-3.50106935,8.5857127
25.4535,0.3744584,-0.014938381720430272,0.16110350600329157,-0.8660254037844385,-0.5000000000000004,137.79999824000004,115.5906246,24.694056233333335,0.44788888233333335,433.29999943,325.35695489999995,1081.40000308,653.5145899,0.532811827668386,-0.34281551104901453,3.64503295,-4.3303970000000005,-4.8274193,8.387320500000001
25.243086,0.37320837,-0.22535238172042682,0.3704674954502542,-0.8660254037844385,-0.5000000000000004,134.29999834,116.3728338,24.72232023333333,0.4446874946666667,428.40000003,326.593886,1048.80000318,654.0979439,0.4972219270484694,-0.47532434257190387,2.7188676000000003,-3.64503295,-4.5922112,1.5633414999999995
25.628504,0.38812503,0.160065618279571,0.8656216387602615,-0.8660254037844385,-0.5000000000000004,137.79999834,116.0143008,24.747389933333334,0.44185416699999996,431.10000003,326.693981,1045.60000318,653.8220054999999,0.5122995559333369,-0.4870007989989606,0.5433370000000002,-2.7188676000000003,-2.74698216,-4.40187
25.50142,0.42025003,-0.1989697711111127,1.77303904068848,-1.0,-1.8369701987210297e-16,137.69999894,116.18000210000001,24.770167766666667,0.4405513903333333,438.60000003,326.58228330000003,1046.10000318,654.5090871,0.6499762077584688,0.32827866988941146,0.0,-0.5433370000000002,-3.7990576,3.5356753999999997
24.963923,0.47116664,-0.736466771111111,3.881572842889827,-1.0,-1.8369701987210297e-16,122.80000094000002,116.8247534,24.803292866666666,0.4400847216666666,451.49999993,326.73898319999995,1050.00000318,654.5037007000001,0.7162463273619826,0.3423126253856936,0.0,3.2699746999999997,-3.8482063,26.4576247
24.780584,0.49187502,-0.9198057711111112,2.8110368281813676,-1.0,-1.8369701987210297e-16,117.70000094000001,117.7848022,24.82822356666667,0.4409458356666667,460.40000093000003,327.1595448,1045.30000318,654.7763775,0.7603427123806785,0.3244433756467703,0.0,10.912875399999999,-1.5180283,12.695921
